ID_Produto,Quantidade,Preco_Unitario,Data_Venda
1963,8,60.05,2020-12-17 08:04:27
2619,5,42.45,2020-03-08 08:55:12
9611,2,17.95,2020-10-22 23:56:30
4184,2,81.63,2020-02-16 07:50:53
1878,4,11.34,2021-05-23 22:23:09
1858,8,16.91,2020-02-13 01:09:18
487,5,37.61,2023-04-28 21:02:50
742,5,82.82,2024-04-13 18:07:41
9445,5,44.41,2020-01-13 13:49:38
2457,7,84.24,2020-05-23 13:24:34
4236,8,18.99,2022-03-05 03:28:20
5646,8,81.72,2024-12-18 23:25:10
1562,5,73.14,2021-10-10 06:08:27
2949,5,72.81,2021-12-04 16:10:55
1715,4,43.33,2022-12-03 18:43:11
3841,1,73.42,2020-05-24 03:53:39
7171,8,93.49,2022-06-20 16:06:14
6865,2,40.33,2024-03-11 16:10:21
7673,4,32.45,2024-01-31 07:13:09
5157,8,37.99,2024-06-22 06:55:53
573,4,48.84,2021-07-16 17:47:05
7511,3,20.31,2024-07-16 22:14:52
941,8,70.04,2020-02-23 16:40:03
1460,5,19.6,2021-06-21 18:58:50
4143,1,21.29,2024-03-05 20:04:51
8077,8,62.46,2024-10-03 13:19:22
2523,3,55.94,2020-10-22 11:16:38
5837,1,30.75,2022-10-22 15:48:29
6953,7,83.71,2024-03-03 08:23:15
9694,7,33.73,2022-08-13 12:43:15
3051,9,16.38,2021-09-20 00:07:33
9338,2,28.62,2023-11-11 16:23:07
3959,9,18.13,2022-02-12 18:04:24
7484,8,74.23,2020-09-12 02:38:34
7745,2,45.83,2021-06-29 03:02:53
408,8,13.04,2021-02-18 12:20:32
8150,3,14.36,2020-11-02 04:01:42
8360,9,16.55,2020-05-24 06:30:34
433,6,73.09,2020-05-28 20:27:18
1296,1,70.23,2024-05-19 17:33:01
7077,4,49.05,2024-07-23 10:00:55
2606,6,86.96,2021-01-31 10:14:16
1848,3,20.15,2024-07-08 05:48:26
7058,5,37.2,2021-10-14 20:54:27
174,3,25.93,2024-09-25 12:46:44
7594,7,69.57,2023-04-05 02:21:32
6355,1,37.32,2020-02-02 01:43:36
9957,8,68.88,2022-05-17 23:56:24
8466,6,59.41,2022-03-15 14:32:32
4802,8,74.32,2024-03-05 20:42:17
3474,3,83.22,2023-07-28 12:49:03
7953,6,36.18,2022-06-30 21:19:08
6884,2,60.58,2021-10-09 11:22:24
7396,2,91.8,2023-11-26 02:40:56
2219,8,39.99,2023-09-01 11:23:51
99,6,56.67,2024-04-23 08:14:19
4416,6,36.32,2021-05-19 09:41:02
9929,5,17.13,2023-02-23 16:22:57
2236,9,19.83,2021-03-25 11:02:15
2979,5,21.96,2024-06-27 18:17:28
8632,1,45.12,2024-01-30 13:12:34
1027,4,35.72,2024-05-30 21:20:34
4443,1,67.68,2022-08-15 20:17:40
1198,6,25.95,2022-04-06 09:02:17
4365,9,47.15,2021-04-29 14:35:50
6116,9,26.8,2021-08-28 09:44:19
2569,2,60.86,2022-01-27 14:11:21
4554,8,78.99,2024-02-23 19:28:05
6557,5,43.38,2020-01-20 19:12:19
3327,7,48.58,2023-06-03 20:15:36
8834,7,95.88,2023-07-17 07:45:44
9459,2,16.19,2022-09-09 21:21:22
6146,8,33.41,2020-11-06 23:49:38
5752,1,31.62,2022-04-06 17:11:40
8964,8,74.73,2020-06-06 21:48:31
2758,8,83.37,2024-05-09 20:44:28
9251,2,96.97,2022-07-27 11:00:20
9843,5,27.05,2021-11-01 09:52:25
8427,7,13.51,2021-07-18 02:01:07
89,6,23.26,2024-05-05 18:15:34
5253,1,14.4,2023-11-22 00:48:27
7044,1,52.81,2023-07-11 11:10:01
2824,8,64.06,2022-10-03 18:39:29
5851,7,77.98,2021-11-08 15:32:22
9993,5,18.68,2023-12-07 18:14:45
2178,8,45.77,2021-06-02 05:14:08
9295,2,63.41,2021-11-19 20:31:08
1818,9,38.17,2021-08-17 22:58:07
9673,3,78.79,2022-03-23 14:11:25
2792,9,80.67,2023-01-14 19:01:38
13,2,86.4,2021-05-27 16:10:29
6579,2,15.44,2022-04-26 00:32:09
3612,7,62.09,2023-04-26 05:05:43
4169,6,44.4,2021-04-30 07:44:56
7015,1,41.23,2022-08-05 22:51:59
5602,1,63.33,2022-03-17 02:00:27
1625,7,25.69,2024-12-01 20:51:35
5910,9,20.57,2021-09-18 08:04:45
9218,2,52.04,2022-01-14 06:26:04
6851,3,23.66,2023-03-27 23:53:37
1723,3,55.96,2021-04-06 23:06:24
7574,7,70.55,2022-05-23 22:56:55
807,1,75.87,2023-04-13 04:39:30
6350,8,60.66,2020-12-24 22:44:32
9049,4,15.2,2021-07-01 16:48:10
5813,4,69.68,2024-11-06 06:40:37
7805,8,40.15,2022-05-05 08:53:12
1773,3,15.31,2021-02-19 06:06:41
9399,3,26.49,2023-12-14 22:13:37
8583,7,64.33,2020-05-18 00:40:43
2942,3,82.36,2023-06-17 18:47:24
4106,4,60.12,2020-11-22 08:52:17
7015,4,32.57,2022-08-12 02:56:28
1587,4,51.73,2022-06-03 04:22:48
127,8,40.01,2022-05-17 23:50:23
8972,3,59.0,2023-01-22 06:14:46
5443,4,31.83,2020-07-06 13:58:13
7563,9,40.25,2024-05-18 00:37:37
6233,3,73.81,2020-07-05 14:40:39
6041,3,70.41,2022-12-14 18:30:23
6272,2,51.71,2021-11-30 16:10:50
8909,7,40.96,2022-07-20 13:16:31
9271,4,88.28,2021-07-26 15:11:48
6808,1,49.03,2022-09-19 00:19:37
842,2,41.19,2023-12-06 10:42:21
2899,5,33.01,2024-06-22 01:11:25
3997,5,94.75,2021-08-18 04:52:05
1174,9,75.51,2024-08-10 07:44:16
7421,9,49.5,2023-07-05 22:37:53
2647,8,99.59,2022-03-23 22:06:59
5872,6,62.5,2020-06-04 16:55:00
8969,4,32.55,2022-03-15 01:10:36
5265,6,58.9,2022-01-10 15:51:52
1366,8,74.58,2021-05-17 23:04:53
9608,7,98.24,2022-03-28 00:06:29
9650,4,66.2,2023-07-13 15:51:40
7091,5,30.44,2022-10-13 15:12:00
2930,8,15.26,2022-10-18 01:39:46
8240,5,76.16,2020-07-23 19:16:44
3840,7,75.11,2023-02-28 21:52:32
3034,6,42.04,2022-03-19 19:03:46
1764,4,12.02,2024-06-23 08:29:23
6872,9,23.19,2021-07-18 15:17:08
4009,6,66.69,2024-08-04 08:20:34
3023,4,51.2,2022-06-05 04:30:32
3337,4,98.0,2024-05-30 01:09:14
23,4,36.01,2022-11-09 01:45:19
3148,5,32.56,2024-07-27 02:52:45
7279,7,12.46,2021-11-11 21:35:10
9784,5,35.53,2021-03-05 12:54:47
9715,1,38.96,2023-08-22 08:00:06
9859,2,95.11,2023-08-24 01:39:50
3665,4,87.77,2020-05-03 01:37:31
5263,5,72.6,2020-04-14 16:45:46
7703,8,20.18,2021-01-07 07:50:37
8666,7,95.78,2023-03-16 02:05:32
2796,4,48.45,2020-12-13 10:53:17
7616,7,41.73,2021-08-19 21:48:30
4644,1,37.83,2021-03-09 05:02:14
6487,5,35.8,2024-01-14 18:51:50
4976,3,74.61,2020-07-09 16:24:11
2908,9,32.49,2022-01-04 16:38:36
5663,1,54.79,2023-01-17 15:50:04
7380,4,94.89,2021-08-09 12:51:10
8122,3,19.08,2021-01-03 00:24:15
9499,9,87.95,2024-09-05 00:03:04
4306,8,72.76,2021-06-23 14:14:44
8706,4,32.39,2022-07-17 02:42:12
6824,8,11.08,2022-08-12 03:59:45
6125,6,16.76,2021-06-05 05:29:55
6860,3,33.4,2020-11-08 06:42:47
6933,2,48.3,2022-03-07 08:27:53
2286,6,22.32,2020-11-15 20:46:51
1151,5,61.51,2022-03-31 03:31:55
3325,7,70.93,2022-12-27 15:36:29
5786,3,13.52,2022-05-01 09:59:19
2856,4,36.22,2023-11-20 04:01:55
750,1,31.35,2021-01-19 06:33:25
4634,2,77.77,2021-08-06 00:17:38
1088,2,92.81,2022-07-14 06:23:18
9487,3,18.65,2023-03-07 02:30:44
4399,7,31.99,2021-12-19 06:50:46
5382,7,98.14,2022-02-11 03:37:51
6559,9,93.86,2022-10-27 16:07:37
7300,5,84.97,2022-12-07 04:37:56
1965,1,97.97,2020-11-12 16:53:36
2556,5,25.68,2021-04-04 09:50:04
3397,5,29.65,2020-07-02 03:16:44
811,8,86.68,2024-10-19 10:54:53
6767,7,62.82,2020-09-06 22:35:55
7000,6,44.06,2021-07-18 08:40:49
794,1,45.47,2021-09-11 05:16:40
9356,6,84.88,2023-09-24 11:53:25
8226,7,81.29,2021-07-17 20:59:23
6617,9,25.29,2024-03-22 21:26:35
6327,3,98.82,2022-01-18 11:00:37
1197,7,48.13,2020-06-12 05:34:37
6723,3,40.99,2023-01-10 19:45:03
1429,2,60.05,2020-12-06 00:47:08
6330,1,75.59,2021-12-11 10:18:43
2924,9,23.18,2021-09-28 09:54:17
4729,5,12.23,2022-02-20 14:30:01
4020,1,87.33,2022-12-09 00:33:30
5143,4,91.81,2024-07-02 09:30:20
4696,1,60.58,2022-11-04 17:30:25
1313,1,32.56,2020-06-13 18:38:24
5099,2,69.81,2023-05-06 05:56:19
3787,5,58.74,2022-04-25 21:15:20
3681,3,94.1,2021-05-08 16:28:40
4411,6,61.29,2023-08-08 02:00:05
517,9,80.12,2020-12-14 09:06:16
7004,8,82.7,2023-10-22 21:51:01
7856,1,74.53,2024-10-13 05:47:17
5185,5,40.27,2022-01-23 15:00:08
9473,4,77.63,2020-04-12 15:16:57
9860,7,18.91,2022-02-13 12:24:36
447,9,37.66,2023-11-05 04:48:40
7135,8,81.95,2020-05-22 12:50:24
8219,3,23.89,2020-11-12 02:54:28
1719,5,10.73,2024-01-31 04:13:52
1514,9,28.32,2021-09-17 13:39:09
351,8,38.29,2023-07-18 17:41:53
2886,1,74.62,2020-07-17 22:26:10
9814,8,69.96,2022-10-28 17:30:18
698,2,58.12,2023-11-07 07:49:24
1083,3,25.03,2022-10-30 06:57:44
708,3,11.73,2020-06-26 04:01:34
8973,1,72.11,2024-09-11 06:55:31
2226,8,94.86,2024-04-06 21:28:20
8621,7,44.96,2020-08-09 02:13:22
7745,5,13.94,2020-07-15 06:30:06
5929,6,56.3,2022-07-07 13:22:10
7227,2,79.67,2024-08-08 17:24:24
7539,8,98.53,2024-11-04 04:34:58
8790,8,13.19,2023-09-23 06:24:47
6628,7,50.9,2021-03-15 22:01:25
8503,4,17.67,2021-12-15 03:18:29
5935,7,38.75,2022-01-22 17:55:28
9995,9,80.59,2021-09-28 02:01:02
6638,7,40.18,2023-04-13 06:27:33
4024,3,51.61,2020-09-15 13:33:21
9837,7,53.3,2020-09-08 04:22:00
6535,2,24.33,2023-05-03 04:58:08
1982,9,29.13,2024-09-09 11:50:04
5021,5,99.58,2024-11-20 23:52:49
6823,8,86.56,2022-12-06 23:15:01
6586,3,88.97,2024-06-24 05:57:38
3932,3,44.83,2022-11-21 08:43:58
8698,4,69.97,2024-10-07 08:45:32
1835,2,68.71,2021-06-19 15:00:36
7084,4,28.07,2024-03-14 16:57:24
4650,6,11.91,2020-04-23 20:06:19
9250,4,22.94,2022-05-20 07:36:55
7872,2,23.79,2021-09-10 14:40:58
944,1,93.17,2024-07-18 22:13:05
6283,4,70.1,2024-03-15 15:06:30
2469,3,95.41,2020-01-25 08:04:19
3446,7,23.14,2024-04-13 19:27:18
6712,4,73.5,2020-02-20 00:47:02
479,2,93.04,2020-12-14 00:31:36
636,3,73.48,2022-09-05 14:40:03
3022,2,87.92,2023-05-20 09:14:33
178,4,14.75,2020-06-09 15:39:53
3982,5,70.32,2020-12-12 19:21:32
5244,8,15.82,2023-01-18 18:34:26
2667,2,70.25,2023-08-23 13:50:19
7642,4,12.24,2024-03-18 19:15:41
9311,8,70.84,2024-10-03 10:16:34
9673,5,27.07,2022-05-21 08:14:26
8285,2,91.84,2022-10-04 06:33:43
3963,9,12.49,2022-07-21 00:21:03
3818,1,58.56,2020-07-14 12:49:00
9774,4,99.97,2022-10-25 16:11:57
2186,4,67.67,2020-11-24 09:00:27
4251,7,91.79,2024-05-26 11:15:54
1006,1,46.26,2020-04-14 22:02:24
8257,8,85.27,2024-01-27 10:10:08
6229,3,66.29,2020-10-18 17:29:32
5178,7,12.38,2024-03-20 18:26:44
818,4,48.51,2021-01-02 08:04:27
7415,2,30.56,2022-12-07 22:41:50
1127,6,37.64,2020-10-03 01:31:09
1901,8,41.18,2023-02-20 14:30:11
1653,1,62.58,2024-01-20 11:47:17
9262,6,68.69,2022-11-27 05:12:21
5004,9,36.46,2022-09-28 16:59:23
5097,5,46.88,2022-06-20 21:14:05
5714,7,26.3,2021-12-10 11:05:46
9814,7,96.76,2021-12-27 14:01:47
9291,7,62.46,2021-08-17 10:00:57
8842,5,34.45,2023-12-03 13:07:01
6626,9,56.16,2023-04-07 16:00:41
3661,4,54.43,2024-04-05 17:19:55
2970,9,97.79,2023-05-26 05:15:16
8115,5,99.86,2021-06-29 17:18:59
7824,5,41.64,2023-11-21 01:18:24
3988,1,33.5,2022-12-17 12:03:16
7584,5,62.18,2022-09-13 17:58:41
2598,1,12.44,2024-01-22 14:40:33
4148,9,22.79,2023-01-04 17:34:07
6813,1,18.54,2023-03-10 17:30:51
5272,8,81.42,2021-09-13 00:27:26
946,1,82.32,2021-08-03 15:54:40
6629,4,17.23,2021-10-02 05:54:58
4575,3,81.27,2023-11-18 16:45:54
6736,1,23.28,2024-09-01 09:43:35
8274,2,82.25,2023-03-07 05:33:14
1718,9,80.73,2024-05-16 21:09:40
6388,9,69.25,2020-08-09 14:19:01
6004,7,82.72,2024-10-10 03:52:22
3934,8,25.55,2021-11-30 07:52:18
7006,5,14.34,2022-01-22 04:06:09
668,4,40.81,2021-05-10 17:50:53
4612,3,51.86,2024-12-05 21:16:17
4445,4,57.74,2021-12-20 15:08:42
5821,8,42.92,2020-12-16 06:00:18
1589,5,70.25,2024-12-17 17:47:55
7047,6,92.24,2024-09-14 12:42:01
7640,4,49.52,2023-05-23 20:58:04
1142,9,25.45,2021-01-19 21:39:04
9397,4,24.68,2024-03-07 12:07:45
7762,9,35.9,2020-05-10 07:05:00
8290,2,25.95,2021-10-14 13:48:57
532,9,82.85,2023-12-06 04:26:58
9135,1,88.89,2024-09-18 02:38:52
9986,3,84.2,2020-05-29 14:21:00
3435,9,74.29,2021-11-08 22:59:00
4286,3,44.61,2021-04-21 20:40:32
1968,6,17.34,2024-11-18 13:01:11
1234,1,28.76,2024-08-13 09:53:25
7583,4,29.36,2023-12-22 21:06:40
6676,1,47.79,2021-07-09 06:23:14
215,2,11.79,2022-02-04 21:38:18
4874,6,80.09,2020-12-05 22:53:35
1733,4,64.22,2021-06-07 17:17:18
1429,4,79.11,2021-06-08 12:46:37
3670,7,64.22,2020-06-04 13:19:02
7753,7,89.84,2020-12-31 05:40:37
2067,1,89.78,2021-04-12 18:47:16
5247,9,93.21,2020-07-22 08:52:46
547,8,77.47,2023-04-28 03:21:00
4399,7,25.61,2020-12-15 17:52:57
5575,1,86.54,2023-02-06 21:12:03
8088,3,60.46,2022-07-15 00:08:42
4105,4,38.13,2024-02-19 07:59:29
4433,4,35.73,2022-09-09 08:55:56
3624,4,63.45,2020-07-28 09:30:19
8135,9,30.05,2024-02-09 17:38:17
857,6,83.17,2024-02-01 08:27:31
1539,2,72.67,2024-06-13 03:19:30
4935,6,87.66,2021-05-20 21:48:41
8515,5,60.51,2023-06-06 10:43:01
760,8,12.99,2023-03-14 15:06:10
2993,4,73.14,2021-07-01 09:36:05
3926,9,95.04,2021-02-23 15:28:32
8075,3,99.69,2022-07-14 04:48:10
9687,5,30.17,2020-10-14 06:52:56
9524,9,78.04,2022-02-24 21:51:08
8049,4,34.33,2022-02-04 05:39:27
5452,8,64.24,2020-11-01 08:09:25
2830,4,11.28,2024-01-25 14:15:12
837,1,76.78,2021-02-10 02:29:02
674,3,94.01,2024-05-30 06:51:56
7080,1,48.4,2022-07-25 16:28:39
7168,7,91.22,2022-02-16 11:53:51
8376,1,90.63,2024-08-10 07:59:28
8801,7,95.14,2021-04-20 13:20:59
6901,3,30.64,2023-10-14 12:28:19
663,3,78.0,2023-09-23 18:44:36
5656,8,71.32,2023-03-14 12:23:15
211,3,16.02,2020-09-26 19:20:16
7782,6,84.4,2023-08-08 14:46:18
9871,7,62.67,2024-08-13 20:51:57
8273,8,12.07,2024-04-13 11:17:28
5496,5,80.25,2020-04-22 00:33:01
653,8,86.48,2022-08-03 13:10:29
237,6,12.58,2020-03-11 11:21:36
8227,6,97.87,2021-05-19 05:14:13
7229,5,88.4,2020-10-06 06:14:12
7144,1,57.76,2024-11-06 17:44:08
7881,9,64.09,2024-12-11 13:29:07
717,7,11.36,2022-08-22 18:20:53
8243,7,58.32,2023-12-04 06:31:15
2611,3,29.45,2024-02-18 07:48:03
2428,2,76.08,2021-10-29 13:34:30
6679,8,29.56,2024-11-01 21:08:50
5762,2,46.4,2020-05-21 10:43:19
8687,5,23.23,2022-04-29 20:50:20
343,5,20.88,2020-04-06 10:19:02
8348,1,38.67,2022-12-27 21:20:38
8062,9,51.45,2022-08-12 04:39:56
29,9,78.85,2020-04-28 01:06:44
6767,4,52.82,2024-04-18 22:39:50
3911,7,20.75,2021-12-08 13:03:20
2765,4,29.88,2023-05-03 00:40:36
9893,7,23.39,2021-06-15 21:56:24
6670,2,46.84,2024-09-08 19:48:12
3159,5,17.6,2023-11-26 15:44:43
2774,8,79.87,2021-01-06 12:39:24
1615,3,81.93,2023-01-30 16:55:11
232,4,40.88,2023-03-25 00:58:01
9730,2,76.76,2020-06-28 15:56:50
8359,1,20.54,2023-07-24 08:38:56
3805,1,47.8,2024-02-18 08:32:42
9188,6,77.84,2020-01-31 16:19:27
8576,3,26.23,2023-03-09 14:18:38
7311,2,26.12,2020-05-01 16:07:38
9985,5,98.4,2024-09-10 10:06:35
1738,6,87.35,2022-10-10 15:37:44
815,1,70.8,2022-01-28 11:02:22
8723,7,73.76,2021-05-12 13:01:25
2845,1,95.88,2020-04-03 21:28:21
1249,5,26.25,2022-12-16 18:48:42
7762,9,46.01,2023-03-02 21:53:42
9200,7,39.74,2020-10-23 18:25:46
3956,4,56.91,2022-11-24 10:45:08
5914,4,27.89,2022-10-27 11:30:09
5624,8,85.05,2024-12-03 15:12:35
4451,8,16.31,2023-09-28 12:46:22
508,7,47.81,2022-04-23 23:28:48
624,9,57.3,2024-05-14 19:37:06
1540,6,19.83,2022-01-19 12:28:16
8319,9,35.18,2021-09-17 23:40:29
5659,7,30.94,2021-10-13 21:43:18
4589,7,42.9,2022-07-17 22:12:44
6351,2,64.56,2022-09-24 18:34:21
8530,2,92.16,2020-07-14 10:07:30
5997,2,11.02,2022-12-07 11:30:55
5504,1,26.88,2021-09-06 16:35:47
7639,9,40.13,2020-07-11 19:55:06
7735,9,78.1,2021-05-24 04:32:45
6320,5,93.8,2020-10-14 00:42:54
1272,5,48.44,2024-05-07 14:35:20
4575,1,39.85,2022-01-11 10:38:46
1864,9,23.16,2020-01-12 17:48:04
1151,3,56.82,2021-12-11 19:07:47
2867,7,10.99,2022-02-06 21:08:11
9907,6,23.61,2020-06-16 21:28:23
3563,5,18.91,2021-06-17 14:38:56
4368,8,77.13,2024-09-15 21:04:15
3044,3,39.75,2020-05-30 20:20:40
499,7,36.08,2022-09-04 00:57:44
9344,2,92.4,2022-08-27 00:05:38
298,7,10.96,2022-08-27 01:03:00
8936,1,84.03,2021-04-18 12:08:23
2081,6,18.18,2020-02-23 21:22:47
13,6,93.49,2023-05-22 18:47:20
6067,5,13.72,2023-10-09 21:08:16
7054,4,87.29,2022-07-22 07:11:48
7850,8,37.47,2022-01-22 09:47:27
7700,8,30.69,2022-08-15 08:43:49
4023,7,72.33,2023-03-27 03:07:42
3307,5,36.34,2024-05-29 21:19:45
1873,9,91.53,2022-11-10 20:52:50
6222,9,63.61,2024-01-17 01:41:26
4356,2,70.56,2020-09-28 07:07:30
704,3,46.84,2024-07-03 09:52:32
9581,5,70.53,2022-02-01 01:48:49
8909,6,40.43,2024-11-10 13:59:59
1546,8,43.08,2020-06-26 16:29:36
9622,6,29.17,2020-05-24 21:57:53
9680,7,86.98,2023-11-27 03:26:41
4207,9,15.52,2022-03-17 03:45:01
299,9,89.13,2023-05-28 05:56:16
5167,2,47.09,2022-04-04 07:53:39
1217,2,36.2,2023-07-14 01:50:10
6261,4,40.86,2020-05-02 17:36:11
7962,7,37.77,2021-05-17 02:34:18
4177,1,27.86,2023-07-26 15:54:27
12,2,10.15,2023-05-17 16:39:04
4200,1,51.26,2022-05-07 12:42:19
5795,6,47.5,2023-07-24 16:12:37
685,2,81.56,2023-10-08 21:11:55
7874,3,35.79,2021-06-22 00:06:57
4591,9,46.33,2020-12-01 18:50:57
7597,8,61.93,2024-03-03 21:23:43
9772,8,75.24,2020-07-17 17:12:28
8173,2,46.19,2021-07-20 16:36:42
7366,8,30.56,2021-03-01 08:13:09
4884,8,20.43,2023-12-12 02:43:38
8597,2,15.99,2020-11-03 11:19:37
2606,9,48.3,2022-10-30 07:28:58
1159,4,31.81,2020-02-27 23:48:51
5338,1,28.42,2021-04-15 17:56:26
7056,8,33.88,2021-10-05 23:27:57
7844,8,35.72,2020-04-19 10:08:16
5746,2,76.88,2023-07-22 22:09:13
2988,4,22.58,2020-10-24 12:32:36
9303,8,37.99,2024-01-07 01:17:18
8668,7,75.82,2024-02-22 04:04:16
6411,7,70.92,2024-07-11 03:58:55
7940,9,71.99,2020-01-20 09:21:14
6598,9,96.27,2021-08-09 07:47:11
1811,6,44.38,2022-08-31 07:21:29
4944,7,53.58,2023-10-02 04:58:58
7518,4,67.43,2020-03-28 07:50:18
7823,4,91.83,2020-02-02 06:24:21
533,1,70.67,2023-08-22 23:49:47
4113,1,72.71,2020-06-12 07:27:04
2817,6,36.34,2022-02-21 21:01:41
5528,3,33.85,2021-10-29 13:42:48
758,7,47.77,2021-11-17 10:26:17
3870,4,25.11,2021-01-14 16:38:06
3341,5,17.28,2022-10-15 02:05:46
7685,5,85.49,2021-11-18 10:07:38
882,6,87.6,2023-09-27 19:48:50
4255,6,89.21,2022-08-07 22:20:04
1907,7,23.13,2020-05-19 02:35:52
357,2,12.7,2020-02-13 01:25:35
2789,2,85.98,2021-12-27 00:51:48
2709,4,44.55,2022-03-27 21:59:32
3430,1,71.58,2022-02-23 02:16:49
7015,8,82.87,2020-07-16 11:19:32
6395,4,81.72,2021-10-06 13:36:43
5716,9,30.27,2021-05-06 20:13:34
3987,7,36.95,2020-05-14 01:48:02
5120,5,75.83,2022-10-02 04:31:43
6754,8,69.73,2020-01-01 14:27:40
6976,4,69.9,2024-01-03 00:18:07
3234,9,38.88,2021-03-19 06:57:27
9195,7,60.8,2022-04-06 06:58:14
587,1,31.05,2024-01-30 12:51:59
2873,5,50.98,2024-06-03 07:28:18
9017,9,49.92,2023-06-11 02:11:37
8081,6,56.2,2024-10-05 12:22:24
6857,8,59.46,2024-05-14 21:50:44
1373,5,71.7,2022-07-31 12:58:03
1867,1,93.93,2024-08-05 12:38:35
7473,2,47.52,2021-04-08 19:33:35
898,9,41.93,2021-04-16 14:17:22
3530,8,92.54,2020-04-07 20:24:50
2036,4,75.06,2023-03-25 19:06:31
8277,5,54.11,2020-01-11 06:02:19
2075,7,39.73,2022-02-03 15:23:25
9472,9,51.69,2020-04-17 04:02:18
9510,7,21.53,2023-02-28 20:42:32
4206,1,96.17,2023-07-23 07:15:45
1553,7,98.0,2023-02-01 18:24:13
7726,5,38.5,2024-02-29 22:37:20
8395,9,49.01,2022-10-12 13:01:45
9744,8,71.3,2022-08-28 15:16:47
2439,2,57.23,2022-06-21 11:42:38
257,1,35.31,2021-07-25 07:43:31
6536,7,53.87,2022-07-24 10:06:34
1862,5,60.44,2024-10-17 21:20:26
1108,6,93.38,2021-01-26 12:15:10
6228,3,71.78,2021-02-26 02:50:40
8425,1,32.59,2023-08-25 22:53:09
3687,3,21.59,2020-04-19 08:57:29
4336,2,73.08,2024-02-26 07:49:32
237,6,51.85,2022-04-27 00:15:08
9372,6,55.93,2023-05-17 20:07:25
8179,9,90.84,2021-09-22 15:58:06
7682,3,69.04,2023-02-18 21:39:14
8842,3,16.91,2024-04-09 17:24:02
4501,9,56.19,2021-02-16 19:27:42
6285,6,93.71,2022-04-17 10:16:18
2340,3,56.79,2024-03-24 01:25:35
3856,9,75.05,2021-02-04 08:38:54
6536,5,27.06,2024-05-29 00:53:17
5283,2,10.43,2020-04-29 13:57:48
1743,7,19.0,2021-12-01 18:43:09
4695,6,60.05,2021-09-21 16:01:11
7670,1,26.05,2022-11-30 19:15:55
4385,1,77.29,2023-02-05 10:08:25
218,6,99.28,2021-11-26 22:18:21
3209,5,83.59,2022-03-23 05:06:59
1814,3,10.63,2023-03-01 00:58:28
3063,2,97.64,2021-12-26 19:22:32
7558,6,19.73,2021-10-20 12:43:11
3108,6,14.88,2020-08-11 04:23:17
3896,2,16.37,2022-07-25 19:15:35
9215,1,50.5,2024-07-22 23:42:22
5950,3,48.42,2022-11-17 10:55:12
9780,9,17.77,2024-12-26 17:38:01
8676,5,77.76,2020-12-28 05:15:31
9642,7,64.53,2023-01-25 10:37:01
1082,3,53.2,2023-06-23 21:38:01
9868,6,49.65,2024-04-20 16:51:26
3852,1,69.85,2021-10-08 04:54:12
9548,9,46.74,2024-12-14 16:41:07
9139,3,51.09,2024-09-03 02:14:30
4435,9,28.16,2024-05-21 20:08:27
6934,1,91.01,2023-02-09 08:32:51
6700,1,20.89,2020-05-30 08:25:35
6097,7,80.84,2020-10-22 21:16:24
2850,7,13.01,2023-08-23 07:05:46
166,3,16.4,2023-06-05 20:00:43
3813,4,80.53,2020-11-09 11:58:52
5198,9,44.11,2022-06-12 15:19:17
807,9,11.91,2020-09-01 17:31:36
9209,3,75.61,2023-06-02 12:35:56
7988,6,61.45,2022-10-02 21:07:49
7768,7,58.38,2023-05-18 02:54:03
2647,3,54.94,2020-09-19 23:43:07
2127,1,67.2,2020-03-15 12:39:54
5478,4,15.23,2023-04-06 17:18:47
8805,3,27.2,2020-05-01 01:57:16
8435,3,23.58,2023-12-10 06:07:31
5929,2,69.04,2021-03-06 13:33:23
188,7,37.25,2024-03-09 18:36:20
9837,9,98.38,2024-06-14 03:49:47
709,1,61.29,2022-07-11 02:33:30
7947,3,37.45,2023-02-14 08:54:53
8302,7,29.45,2024-05-06 07:13:43
7505,7,34.75,2020-03-08 21:55:17
8352,2,17.9,2024-03-09 01:39:27
8741,2,70.45,2020-02-21 14:00:34
2995,6,74.43,2024-08-06 01:31:59
2603,7,60.81,2020-07-20 10:27:13
2762,5,88.72,2022-05-03 14:58:56
336,1,85.52,2021-06-13 07:40:27
8511,6,36.72,2022-06-13 13:59:18
2169,8,46.48,2022-11-16 14:37:18
1550,9,93.91,2023-07-28 13:46:24
3450,7,88.49,2020-03-01 12:29:15
9983,4,87.91,2020-04-14 02:41:26
4481,4,62.69,2022-07-25 16:06:38
6672,6,89.85,2020-02-14 16:46:38
1779,1,97.79,2023-01-06 02:20:57
4823,1,15.44,2023-01-16 21:59:57
8919,4,90.18,2022-06-26 18:42:20
4924,7,41.5,2021-09-13 13:17:29
3818,8,69.47,2022-05-04 14:42:05
430,9,50.7,2020-03-28 11:43:59
3297,2,15.19,2021-09-08 15:59:34
6410,9,51.23,2022-01-01 19:02:16
9911,3,21.0,2024-03-03 00:07:50
7842,5,19.64,2023-06-24 10:36:52
2198,8,97.79,2022-09-21 23:57:46
9722,1,71.44,2020-06-03 20:53:10
7787,5,69.14,2022-06-19 16:45:02
5182,4,24.96,2021-06-18 22:31:05
4851,8,22.18,2021-08-26 19:24:00
4882,4,46.27,2022-03-13 18:35:27
844,6,81.93,2020-04-25 03:40:14
3312,1,56.53,2022-03-24 04:41:36
157,9,48.82,2020-01-09 17:52:37
